ResultadoID,CorridaID,PilotoID,PilotoPosicaoCheg,PilotoPontosCorrida,ResultadoVrapida
877,59,14,3,6,01:17.8
878,59,22,4,5,01:17.3
879,59,30,5,4,01:15.1
880,59,21,6,3,01:15.9
881,59,2,7,2,01:17.3
882,59,23,8,1,01:17.5
883,59,13,9,0,01:16.6
884,59,24,10,0,01:17.7
885,59,18,11,0,01:17.3
886,59,27,12,0,01:17.6
887,59,26,13,0,01:17.5
888,59,35,14,0,01:17.8
889,59,33,15,0,01:17.3
890,59,36,16,0,01:19.1
891,59,15,17,0,01:17.2
892,59,32,18,0,01:17.9
893,59,3,19,0,01:17.2
894,59,8,20,0,01:15.3
895,59,17,21,0,01:15.7
896,59,11,22,0,01:18.8
897,60,4,1,10,01:21.6
898,60,30,2,8,01:21.9
899,60,8,3,6,01:22.5
900,60,21,4,5,01:22.2
901,60,13,5,4,01:22.4
902,60,31,6,3,01:22.8
903,60,2,7,2,01:22.7
904,60,35,8,1,01:22.9
905,60,3,9,0,01:22.9
906,60,22,10,0,01:23.2
907,60,15,11,0,01:22.7
908,60,14,12,0,01:24.0
909,60,24,13,0,01:24.2
910,60,32,14,0,01:23.7
911,60,27,15,0,01:24.0
912,60,33,16,0,01:24.6
913,60,11,17,0,01:26.5
914,60,36,18,0,01:27.2
915,60,18,19,0,01:25.2
916,60,26,20,0,
917,60,23,21,0,
918,60,17,22,0,
919,61,4,1,10,01:15.9
920,61,30,2,8,01:16.0
921,61,8,3,6,01:15.8
922,61,21,4,5,01:16.7
923,61,13,5,4,01:17.3
924,61,15,6,3,01:17.5
925,61,2,7,2,01:17.5
926,61,14,8,1,01:17.6
927,61,18,9,0,01:18.0
928,61,26,10,0,01:17.7
929,61,32,11,0,01:17.6
930,61,17,12,0,01:17.7
931,61,24,13,0,01:18.1
932,61,33,14,0,01:19.3
933,61,11,15,0,01:20.5
934,61,35,16,0,01:17.4
935,61,23,17,0,01:18.8
936,61,31,18,0,01:18.5
937,61,22,19,0,01:19.3
938,61,36,20,0,02:07.7
939,61,3,21,0,
940,61,27,22,0,
941,62,30,1,10,01:12.7
942,62,13,2,8,01:13.0
943,62,21,3,6,01:13.1
944,62,15,4,5,01:13.3
945,62,4,5,4,01:13.3
946,62,22,6,3,01:13.6
947,62,14,7,2,01:14.7
948,62,24,8,1,01:14.3
949,62,3,9,0,01:14.7
950,62,23,10,0,01:13.2
951,62,27,11,0,01:14.7
952,62,35,12,0,01:13.9
953,62,33,13,0,01:22.0
954,62,11,14,0,01:43.8
955,62,18,15,0,02:04.7
956,62,8,16,0,
957,62,2,17,0,
958,62,31,18,0,
959,62,17,19,0,
960,62,26,20,0,
961,62,32,21,0,
962,62,36,22,0,
963,63,30,1,10,01:17.1
964,63,4,2,8,01:17.8
965,63,13,3,6,01:17.1
966,63,23,4,5,01:17.8
967,63,8,5,4,01:17.7
968,63,21,6,3,01:18.1
969,63,37,7,2,01:17.6
970,63,2,8,1,01:18.8
971,63,14,9,0,01:19.0
972,63,26,10,0,01:18.7
973,63,35,11,0,01:17.9
974,63,32,12,0,01:19.0
975,63,24,13,0,01:18.2
976,63,3,14,0,01:18.8
977,63,27,15,0,01:19.4
978,63,36,16,0,01:20.1
979,63,18,17,0,01:18.5
980,63,17,18,0,01:18.9
981,63,15,19,0,01:18.0
982,63,22,20,0,01:20.1
983,63,33,21,0,01:21.7
984,63,11,22,0,
985,64,30,1,10,01:16.4
986,64,13,2,8,01:16.4
987,64,8,3,6,01:16.5
988,64,18,4,5,01:16.8
989,64,4,5,4,01:17.3
990,64,21,6,3,01:17.0
991,64,15,7,2,01:16.8
992,64,32,8,1,01:17.7
993,64,23,9,0,01:16.8
994,64,24,10,0,01:17.4
995,64,14,11,0,01:17.8
996,64,26,12,0,01:17.5
997,64,17,13,0,01:16.8
998,64,11,14,0,01:19.4
999,64,35,15,0,01:18.9
1000,64,22,16,0,01:18.0
1001,64,2,17,0,01:19.3
1002,64,37,18,0,01:19.6
1003,64,29,19,0,
1004,64,3,20,0,
1005,64,27,21,0,01:18.2
1006,64,33,22,0,01:18.7
1007,65,18,1,10,01:25.1
1008,65,37,2,8,01:24.3
1009,65,2,3,6,01:25.8
1010,65,22,4,5,01:24.7
1011,65,14,5,4,01:27.6
1012,65,23,6,3,01:25.2
1013,65,13,7,2,01:23.5
1014,65,30,8,1,01:27.8
1015,65,33,9,0,01:28.2
1016,65,27,10,0,01:26.1
1017,65,26,11,0,01:26.2
1018,65,15,12,0,01:25.8
1019,65,11,13,0,01:31.0
1020,65,4,14,0,01:29.4
1021,65,8,15,0,01:33.7
1022,65,24,16,0,01:38.9
1023,65,3,17,0,01:39.0
1024,65,21,18,0,01:35.5
1025,65,32,19,0,01:38.7
1026,65,17,20,0,
1027,65,29,21,0,
1028,65,9,22,0,01:28.2
1029,66,13,1,10,01:28.1
1030,66,4,2,8,01:28.2
1031,66,30,3,6,01:28.0
1032,66,18,4,5,01:28.5
1033,66,37,5,4,01:29.0
1034,66,21,6,3,01:28.5
1035,66,23,7,2,01:29.1
1036,66,22,8,1,01:28.7
1037,66,15,9,0,01:30.0
1038,66,17,10,0,01:30.1
1039,66,32,11,0,01:30.0
1040,66,9,12,0,01:29.7
1041,66,26,13,0,01:29.9
1042,66,2,14,0,01:30.3
1043,66,14,15,0,01:30.0
1044,66,27,16,0,01:30.4
1045,66,11,17,0,01:31.8
1046,66,3,18,0,01:30.1
1047,66,29,19,0,01:32.3
1048,66,24,20,0,01:32.1
1049,66,8,21,0,
1050,66,33,22,0,
1051,67,30,1,10,01:22.6
1052,67,8,2,8,01:22.6
1053,67,9,3,6,01:23.1
1054,67,21,4,5,01:23.6
1055,67,18,5,4,01:23.5
1056,67,22,6,3,01:23.8
1057,67,15,7,2,01:23.9
1058,67,2,8,1,01:23.3
1059,67,13,9,0,01:23.0
1060,67,17,10,0,01:24.2
1061,67,32,11,0,01:24.6
1062,67,14,12,0,01:25.0
1063,67,26,13,0,01:25.1
1064,67,24,14,0,01:24.8
1065,67,23,15,0,01:24.8
1066,67,11,16,0,01:25.7
1067,67,27,17,0,01:25.5
1068,67,33,18,0,01:24.8
1069,67,4,19,0,01:23.1
1070,67,37,20,0,01:23.7
1071,67,29,21,0,01:26.5
1072,67,3,22,0,01:25.4
1073,68,30,1,10,01:38.6
1074,68,4,2,8,01:37.6
1075,68,21,3,6,01:39.3
1076,68,18,4,5,01:39.2
1077,68,37,5,4,01:39.1
1078,68,22,6,3,01:39.7
1079,68,2,7,2,01:39.2
1080,68,17,8,1,01:39.9
1081,68,14,9,0,01:40.5
1082,68,24,10,0,01:41.7
1083,68,3,11,0,01:40.5
1084,68,38,12,0,01:39.8
1085,68,9,13,0,01:40.2
1086,68,26,14,0,01:39.7
1087,68,27,15,0,01:41.5
1088,68,29,16,0,01:41.8
1089,68,23,17,0,01:39.8
1090,68,13,18,0,01:39.4
1091,68,15,19,0,01:44.8
1092,68,33,20,0,01:45.4
1093,68,8,21,0,01:44.1
1094,68,11,22,0,01:40.9
1095,69,4,1,10,01:32.7
1096,69,13,2,8,01:33.3
1097,69,21,3,6,01:33.6
1098,69,18,4,5,01:33.5
1099,69,8,5,4,01:33.3
1100,69,15,6,3,01:33.9
1101,69,23,7,2,01:33.6
1102,69,2,8,1,01:34.5
1103,69,9,9,0,01:33.5
1104,69,3,10,0,01:34.8
1105,69,37,11,0,01:34.1
1106,69,22,12,0,01:34.1
1107,69,38,13,0,01:35.1
1108,69,24,14,0,01:34.1
1109,69,11,15,0,01:35.1
1110,69,33,16,0,01:35.3
1111,69,29,17,0,01:35.6
1112,69,26,18,0,01:34.6
1113,69,17,19,0,01:35.1
1114,69,30,20,0,01:32.8
1115,69,14,21,0,01:35.1
1116,69,27,22,0,01:36.0
1117,70,13,1,10,01:12.9
1118,70,4,2,8,01:13.0
1119,70,18,3,6,01:13.1
1120,70,30,4,5,01:12.2
1121,70,8,5,4,01:13.3
1122,70,21,6,3,01:13.1
1123,70,22,7,2,01:13.4
1124,70,37,8,1,01:13.8
1125,70,9,9,0,01:14.1
1126,70,11,10,0,01:13.4
1127,70,26,11,0,01:13.9
1128,70,38,12,0,01:13.7
1129,70,24,13,0,01:13.7
1130,70,27,14,0,01:14.6
1131,70,33,15,0,01:14.4
1132,70,29,16,0,01:13.4
1133,70,2,17,0,01:14.2
1134,70,14,18,0,01:16.0
1135,70,15,19,0,01:14.9
1136,70,23,20,0,01:16.8
1137,70,17,21,0,
1138,70,3,22,0,
1139,71,21,1,10,01:26.0
1140,71,22,2,8,01:26.2
1141,71,4,3,6,01:25.7
1142,71,14,4,5,01:26.7
1143,71,17,5,4,01:26.5
1144,71,31,6,3,01:26.4
1145,71,32,7,2,01:26.6
1146,71,8,8,1,01:26.3
1147,71,15,9,0,01:27.1
1148,71,13,10,0,01:26.9
1149,71,18,11,0,01:26.3
1150,71,23,12,0,01:26.5
1151,71,35,13,0,01:27.7
1152,71,11,14,0,01:27.9
1153,71,39,15,0,01:28.0
1154,71,33,16,0,01:29.0
1155,71,40,17,0,01:32.9
1156,71,30,18,0,01:26.3
1157,71,2,19,0,01:26.9
1158,71,27,20,0,01:33.1
1159,72,4,1,10,01:35.9
1160,72,15,2,8,01:35.8
1161,72,2,3,6,01:35.7
1162,72,31,4,5,01:36.6
1163,72,23,5,4,01:36.3
1164,72,14,6,3,01:36.8
1165,72,30,7,2,01:37.0
1166,72,32,8,1,01:36.9
1167,72,8,9,0,01:35.5
1168,72,13,10,0,01:37.2
1169,72,39,11,0,01:39.8
1170,72,33,12,0,01:40.4
1171,72,27,13,0,01:42.5
1172,72,22,14,0,01:36.9
1173,72,21,15,0,01:36.2
1174,72,17,16,0,01:36.0
1175,72,35,17,0,01:38.1
1176,72,18,18,0,01:37.9
1177,72,19,19,0,01:41.5
1178,72,40,20,0,01:43.6
1179,73,4,1,10,01:31.7
1180,73,15,2,8,01:32.3
1181,73,8,3,6,01:31.8
1182,73,23,4,5,01:32.7
1183,73,37,5,4,01:31.4
1184,73,17,6,3,01:33.1
1185,73,13,7,2,01:33.3
1186,73,14,8,1,01:33.4
1187,73,22,9,0,01:33.0
1188,73,33,10,0,01:35.7
1189,73,35,11,0,01:33.5
1190,73,40,12,0,01:36.4
1191,73,27,13,0,01:36.9
1192,73,18,14,0,01:32.4
1193,73,11,15,0,01:33.1
1194,73,2,16,0,01:33.1
1195,73,30,17,0,01:32.9
1196,73,21,18,0,01:37.0
1197,73,39,19,0,01:37.5
1198,73,32,20,0,
1199,74,4,1,10,01:23.1
1200,74,30,2,8,01:21.9
1201,74,25,3,6,01:23.0
1202,74,35,4,5,01:24.0
1203,74,15,5,4,01:24.0
1204,74,2,6,3,01:23.9
1205,74,17,7,2,01:24.4
1206,74,24,8,1,01:23.5
1207,74,23,9,0,01:24.2
1208,74,13,10,0,01:23.6
1209,74,14,11,0,01:24.6
1210,74,39,12,0,01:24.1
1211,74,33,13,0,01:24.7
1212,74,27,14,0,01:27.4
1213,74,22,15,0,01:24.4
1214,74,8,16,0,01:23.3
1215,74,40,17,0,01:28.3
1216,74,21,18,0,01:25.7
1217,74,18,19,0,01:22.6
1218,74,11,20,0,01:23.4
1219,75,8,1,10,01:16.0
1220,75,4,2,8,01:16.1
1221,75,15,3,6,01:16.6
1222,75,23,4,5,01:16.5
1223,75,21,5,4,01:15.6
1224,75,17,6,3,01:16.8
1225,75,31,7,2,01:15.8
1226,75,14,8,1,01:16.9
1227,75,22,9,0,01:17.2
1228,75,2,10,0,01:16.5
1229,75,13,11,0,01:16.8
1230,75,33,12,0,01:19.0
1231,75,39,13,0,01:19.7
1232,75,35,14,0,01:17.6
1233,75,30,15,0,01:15.6
1234,75,27,16,0,01:20.1
1235,75,40,17,0,01:20.9
1236,75,24,18,0,01:19.4
1237,76,8,1,10,01:15.9
1238,76,2,2,8,01:17.2
1239,76,17,3,6,01:17.0
1240,76,4,4,5,01:16.6
1241,76,31,5,4,01:17.4
1242,76,23,6,3,01:17.1
1243,76,30,7,2,01:15.8
1244,76,22,8,1,01:16.9
1245,76,13,9,0,01:17.8
1246,76,15,10,0,01:16.8
1247,76,35,11,0,01:17.5
1248,76,21,12,0,01:16.8
1249,76,33,13,0,01:20.7
1250,76,27,14,0,01:20.2
1251,76,24,15,0,01:18.0
1252,76,40,16,0,01:19.0
1253,76,14,17,0,01:17.7
1254,76,39,18,0,01:22.0
1255,77,4,1,10,01:30.7
1256,77,2,2,8,01:31.1
1257,77,22,3,6,01:31.0
1258,77,14,4,5,01:31.3
1259,77,30,5,4,01:31.5
1260,77,21,6,3,01:31.7
1261,77,31,7,2,01:31.8
1262,77,15,8,1,01:31.8
1263,77,24,9,0,01:32.0
1264,77,18,10,0,01:32.0
1265,77,8,11,0,01:30.9
1266,77,11,12,0,01:31.9
1267,77,35,13,0,01:32.6
1268,77,13,14,0,01:32.3
1269,77,33,15,0,01:33.4
1270,77,39,16,0,01:33.3
1271,77,27,17,0,01:35.0
1272,77,40,18,0,01:35.5
1273,77,23,19,0,01:31.7
1274,77,17,20,0,
1275,78,8,1,10,01:14.4
1276,78,30,2,8,01:14.9
1277,78,22,3,6,01:15.5
1278,78,13,4,5,01:16.0
1279,78,17,5,4,01:15.4
1280,78,23,6,3,01:15.8
1281,78,14,7,2,01:16.4
1282,78,32,8,1,01:16.3
1283,78,35,9,0,01:15.9
1284,78,33,10,0,01:17.3
1285,78,27,11,0,01:18.5
1286,78,15,12,0,01:15.9
1287,78,18,13,0,01:15.2
1288,78,2,14,0,01:15.8
1289,78,11,15,0,01:16.0
1290,78,40,16,0,01:18.7
1291,78,4,17,0,01:14.7
1292,78,21,18,0,01:14.9
1293,78,39,19,0,01:17.0
1294,78,31,20,0,01:14.6
1295,79,30,1,10,01:11.5
1296,79,22,2,8,01:11.6
1297,79,33,3,6,01:13.2
1298,79,39,4,5,01:13.4
1299,79,27,5,4,01:13.9
1300,79,40,6,3,01:14.5
1301,79,15,7,0,
1302,79,8,8,0,
1303,79,18,9,0,
1304,79,21,10,0,
1305,79,4,11,0,
1306,79,11,12,0,
1307,79,17,13,0,
1308,79,13,14,0,
1309,79,31,15,0,
1310,79,35,16,0,
1311,79,41,17,0,
1312,79,32,18,0,
1313,79,2,19,0,
1314,79,14,20,0,
1315,80,4,1,10,01:16.5
1316,80,8,2,8,01:16.4
1317,80,30,3,6,01:17.7
1318,80,18,4,5,01:17.4
1319,80,15,5,4,01:17.8
1320,80,21,6,3,01:17.5
1321,80,23,7,2,01:18.1
1322,80,35,8,1,01:17.8
1323,80,22,9,0,01:18.0
1324,80,14,10,0,01:17.6
1325,80,11,11,0,01:17.9
1326,80,17,12,0,01:18.4
1327,80,33,13,0,01:20.0
1328,80,2,14,0,01:18.1
1329,80,39,15,0,01:20.2
1330,80,31,16,0,01:16.7
1331,80,27,17,0,01:21.1
1332,80,40,18,0,01:21.5
1333,80,13,19,0,01:17.8
1334,80,32,20,0,
1335,81,31,1,10,01:20.7
1336,81,4,2,8,01:21.2
1337,81,8,3,6,01:20.5
1338,81,21,4,5,01:21.2
1339,81,18,5,4,01:22.0
1340,81,30,6,3,01:21.7
1341,81,22,7,2,01:22.3
1342,81,23,8,1,01:22.0
1343,81,15,9,0,01:22.1
1344,81,13,10,0,01:22.5
1345,81,17,11,0,01:23.3
1346,81,2,12,0,01:23.4
1347,81,14,13,0,01:23.1
1348,81,35,14,0,01:23.2
1349,81,32,15,0,01:23.1
1350,81,11,16,0,01:22.6
1351,81,33,17,0,01:24.2
1352,81,27,18,0,01:26.2
1353,81,40,19,0,01:26.5
1354,81,39,20,0,01:25.3
1355,82,4,1,10,01:15.2
1356,82,31,2,8,01:15.9
1357,82,18,3,6,01:15.8
1358,82,21,4,5,01:15.9
1359,82,30,5,4,01:16.1
1360,82,23,6,3,01:16.1
1361,82,14,7,2,01:16.2
1362,82,13,8,1,01:16.3
1363,82,32,9,0,01:16.2
1364,82,22,10,0,01:16.5
1365,82,2,11,0,01:16.6
1366,82,11,12,0,01:16.7
1367,82,27,13,0,01:18.4
1368,82,15,14,0,01:16.5
1369,82,35,15,0,01:17.1
1370,82,39,16,0,01:18.2
1371,82,33,17,0,01:18.1
1372,82,38,18,0,01:19.0
1373,82,17,19,0,01:16.8
1374,82,8,20,0,01:14.9
1375,83,8,1,10,01:21.2
1376,83,30,2,8,01:21.5
1377,83,23,3,6,01:21.9
1378,83,15,4,5,01:21.8
1379,83,18,5,4,01:22.4
1380,83,2,6,3,01:22.1
1381,83,17,7,2,01:22.5
1382,83,11,8,1,01:22.4
1383,83,21,9,0,01:22.5
1384,83,22,10,0,01:22.8
1385,83,4,11,0,01:22.9
1386,83,39,12,0,01:24.4
1387,83,33,13,0,01:24.8
1388,83,13,14,0,01:23.0
1389,83,27,15,0,01:26.0
1390,83,35,16,0,01:23.1
1391,83,31,17,0,01:21.2
1392,83,38,18,0,01:25.6
1393,83,14,19,0,
1394,83,32,20,0,
1395,84,8,1,10,01:25.0
1396,84,4,2,8,01:25.5
1397,84,31,3,6,01:24.8
1398,84,21,4,5,01:25.6
1399,84,18,5,4,01:25.8
1400,84,15,6,3,01:26.2
1401,84,14,7,2,01:26.4
1402,84,32,8,1,01:26.4
1403,84,11,9,0,01:25.9
1404,84,22,10,0,01:26.6
1405,84,35,11,0,01:27.0
1406,84,23,12,0,01:27.0
1407,84,38,13,0,01:29.2
1408,84,39,14,0,01:29.3
1409,84,33,15,0,01:29.0
1410,84,27,16,0,01:29.4
1411,84,30,17,0,01:27.0
1412,84,2,18,0,01:27.4
1413,84,13,19,0,01:26.5
1414,84,17,20,0,01:26.8
1415,85,31,1,10,01:21.8
1416,85,4,2,8,01:22.1
1417,85,21,3,6,01:22.6
1418,85,8,4,5,01:21.5
1419,85,15,5,4,01:22.8
1420,85,23,6,3,01:23.1
1421,85,42,7,2,01:22.9
1422,85,18,8,1,01:23.2
1423,85,13,9,0,01:23.4
1424,85,30,10,0,01:23.6
1425,85,35,11,0,01:23.9
1426,85,22,12,0,01:23.5
1427,85,32,13,0,01:23.6
1428,85,17,14,0,01:22.9
1429,85,14,15,0,01:23.9
1430,85,11,16,0,01:23.3
1431,85,33,17,0,01:24.8
1432,85,38,18,0,01:25.2
1433,85,27,19,0,01:25.0
1434,85,39,20,0,01:25.1
1435,86,8,1,10,01:53.8
1436,86,4,2,8,01:56.1
1437,86,18,3,6,01:53.3
1438,86,17,4,5,01:52.3
1439,86,22,5,4,01:52.6
1440,86,35,6,3,01:54.3
1441,86,23,7,2,01:51.5
1442,86,33,8,1,01:57.9
1443,86,32,9,0,01:52.6
1444,86,13,10,0,01:57.7
1445,86,39,11,0,01:55.9
1446,86,27,12,0,02:01.6
1447,86,38,13,0,02:01.1
1448,86,31,14,0,01:56.0
1449,86,42,15,0,01:57.5
1450,86,15,16,0,01:57.0
1451,86,14,17,0,01:58.5
1452,86,30,18,0,01:57.4
1453,86,11,19,0,01:57.5
1454,86,21,20,0,01:57.1
1455,87,31,1,10,01:12.6
1456,87,8,2,8,01:12.3
1457,87,4,3,6,01:12.7
1458,87,30,4,5,01:12.8
1459,87,21,5,4,01:13.2
1460,87,22,6,3,01:13.2
1461,87,18,7,2,01:13.7
1462,87,23,8,1,01:13.7
1463,87,32,9,0,01:13.8
1464,87,11,10,0,01:14.4
1465,87,13,11,0,01:14.3
1466,87,35,12,0,01:14.1
1467,87,15,13,0,01:13.6
1468,87,27,14,0,01:15.5
1469,87,39,15,0,01:14.9
1470,87,33,16,0,01:15.1
1471,87,17,17,0,01:13.6
1472,87,38,18,0,01:15.8
1473,87,42,19,0,
1474,87,14,20,0,
1475,88,8,1,10,01:31.5
1476,88,21,2,8,01:32.5
1477,88,4,3,6,01:31.6
1478,88,17,4,5,01:33.0
1479,88,18,5,4,01:32.8
1480,88,14,6,3,01:33.0
1481,88,30,7,2,01:32.8
1482,88,23,8,1,01:32.8
1483,88,32,9,0,01:33.5
1484,88,13,10,0,01:33.2
1485,88,22,11,0,01:33.1
1486,88,35,12,0,01:33.3
1487,88,33,13,0,01:35.5
1488,88,38,14,0,01:36.6
1489,88,39,15,0,01:35.9
1490,88,27,16,0,01:36.0
1491,88,42,17,0,01:36.7
1492,88,15,18,0,01:37.4
1493,88,31,19,0,
1494,88,11,20,0,01:34.2
1495,89,4,1,10,01:33.5
1496,89,8,2,8,01:33.2
1497,89,23,3,6,01:34.0
1498,89,21,4,5,01:33.6
1499,89,32,5,4,01:33.7
1500,89,13,6,3,01:34.1
1501,89,17,7,2,01:34.3
1502,89,18,8,1,01:34.8
1503,89,14,9,0,01:34.6
1504,89,35,10,0,01:34.7
1505,89,33,11,0,01:36.6
1506,89,22,12,0,01:35.0
1507,89,42,13,0,01:34.6
1508,89,38,14,0,01:36.9
1509,89,15,15,0,01:35.3
1510,89,27,16,0,01:37.2
1511,89,11,17,0,01:35.6
1512,89,39,18,0,01:37.4
1513,89,31,19,0,01:34.5
1514,89,30,20,0,01:35.9
1515,90,30,1,10,01:24.1
1516,90,22,2,8,01:24.2
1517,90,4,3,6,01:25.1
1518,90,23,4,5,01:25.8
1519,90,31,5,4,01:25.3
1520,90,18,6,3,01:26.0
1521,90,15,7,2,01:26.3
1522,90,14,8,1,01:26.3
1523,90,11,9,0,01:26.1
1524,90,21,10,0,01:26.3
1525,90,32,11,0,01:27.8
1526,90,43,12,0,01:27.8
1527,90,44,13,0,01:27.8
1528,90,45,14,0,01:28.5
1529,90,13,15,0,01:26.8
1530,90,2,16,0,01:27.5
1531,90,46,17,0,01:30.2
1532,90,17,18,0,01:26.0
1533,90,47,19,0,01:30.6
1534,90,8,20,0,01:27.9
1535,91,30,1,10,01:34.8
1536,91,31,2,8,01:34.2
1537,91,18,3,6,01:35.0
1538,91,22,4,5,01:35.4
1539,91,15,5,4,01:35.0
1540,91,14,6,3,01:35.9
1541,91,4,7,2,01:35.9
1542,91,13,8,1,01:36.6
1543,91,43,9,0,01:36.5
1544,91,32,10,0,01:37.0
1545,91,21,11,0,01:36.7
1546,91,44,12,0,01:36.0
1547,91,45,13,0,01:39.5
1548,91,46,14,0,01:39.9
1549,91,11,15,0,01:35.7
1550,91,47,16,0,01:40.1
1551,91,8,17,0,01:35.2
1552,91,2,18,0,01:37.4
1553,91,23,19,0,01:35.6
1554,91,17,20,0,01:36.9
1555,92,30,1,10,01:30.3
1556,92,22,2,8,01:30.9
1557,92,18,3,6,01:31.0
1558,92,15,4,5,01:31.4
1559,92,11,5,4,01:31.1
1560,92,4,6,3,01:30.7
1561,92,23,7,2,01:30.8
1562,92,17,8,1,01:32.3
1563,92,44,9,0,01:32.4
1564,92,43,10,0,01:32.3
1565,92,21,11,0,01:32.3
1566,92,13,12,0,01:32.7
1567,92,31,13,0,01:31.0
1568,92,32,14,0,01:32.5
1569,92,2,15,0,01:33.3
1570,92,45,16,0,01:34.0
1571,92,46,17,0,01:35.1
1572,92,14,18,0,01:31.9
1573,92,47,19,0,01:34.6
1574,92,8,20,0,01:33.5
1575,93,30,1,10,01:20.4
1576,93,18,2,8,01:21.2
1577,93,31,3,6,01:21.9
1578,93,4,4,5,01:21.6
1579,93,15,5,4,01:21.7
1580,93,22,6,3,01:21.9
1581,93,23,7,2,01:21.7
1582,93,8,8,1,01:22.5
1583,93,21,9,0,01:22.7
1584,93,13,10,0,01:22.9
1585,93,44,11,0,01:22.9
1586,93,14,12,0,01:23.0
1587,93,17,13,0,01:22.9
1588,93,32,14,0,01:23.6
1589,93,47,15,0,01:26.1
1590,93,11,16,0,01:21.9
1591,93,2,17,0,01:23.4
1592,93,43,18,0,01:23.1
1593,93,46,19,0,01:26.9
1594,93,45,20,0,01:25.5
1595,94,30,1,10,01:17.5
1596,94,22,2,8,01:17.9
1597,94,15,3,6,01:18.2
1598,94,4,4,5,01:17.6
1599,94,11,5,4,01:17.7
1600,94,23,6,3,01:18.5
1601,94,21,7,2,01:19.1
1602,94,18,8,1,01:17.5
1603,94,13,9,0,01:18.8
1604,94,14,10,0,01:19.2
1605,94,8,11,0,01:18.8
1606,94,17,12,0,01:18.6
1607,94,43,13,0,01:19.1
1608,94,45,14,0,01:19.9
1609,94,31,15,0,01:18.3
1610,94,32,16,0,01:19.1
1611,94,44,17,0,01:19.2
1612,94,2,18,0,01:19.0
1613,94,46,19,0,01:22.3
1614,94,47,20,0,01:23.4
1615,95,15,1,10,01:14.9
1616,95,18,2,8,01:15.2
1617,95,22,3,6,01:15.8
1618,95,31,4,5,01:15.4
1619,95,13,5,4,01:17.2
1620,95,43,6,3,01:16.2
1621,95,2,7,2,01:18.3
1622,95,44,8,1,01:16.5
1623,95,47,9,0,01:21.9
1624,95,23,10,0,01:17.6
1625,95,30,11,0,01:14.4
1626,95,4,12,0,01:15.2
1627,95,8,13,0,01:16.2
1628,95,46,14,0,01:21.6
1629,95,45,15,0,01:19.4
1630,95,17,16,0,01:17.5
1631,95,11,17,0,01:21.4
1632,95,14,18,0,01:20.6
1633,95,21,19,0,01:20.8
1634,95,32,20,0,
1635,96,30,1,10,01:29.5
1636,96,22,2,8,01:30.1
1637,96,18,3,6,01:30.5
1638,96,15,4,5,01:31.1
1639,96,4,5,4,01:31.1
1640,96,21,6,3,01:31.4
1641,96,17,7,2,01:31.9
1642,96,31,8,1,01:31.4
1643,96,13,9,0,01:32.7
1644,96,2,10,0,01:32.1
1645,96,44,11,0,01:32.5
1646,96,32,12,0,01:32.8
1647,96,45,13,0,01:32.8
1648,96,46,14,0,01:35.6
1649,96,47,15,0,01:34.7
1650,96,11,16,0,01:30.0
1651,96,14,17,0,01:32.3
1652,96,8,18,0,01:31.7
1653,96,23,19,0,
1654,96,43,20,0,
1655,97,30,1,10,01:13.6
1656,97,22,2,8,01:13.6
1657,97,18,3,6,01:14.2
1658,97,21,4,5,01:15.1
1659,97,8,5,4,01:14.8
1660,97,14,6,3,01:15.5
1661,97,10,7,2,01:16.3
1662,97,2,8,1,01:15.9
1663,97,32,9,0,01:15.7
1664,97,47,10,0,01:17.5
1665,97,13,11,0,01:15.6
1666,97,11,12,0,01:15.1
1667,97,4,13,0,01:14.2
1668,97,46,14,0,01:18.0
1669,97,17,15,0,01:16.7
1670,97,15,16,0,
1671,97,23,17,0,01:14.0
1672,97,31,18,0,01:14.3
1673,97,43,19,0,01:15.7
1674,97,44,20,0,01:16.0
1675,98,30,1,10,01:10.4
1676,98,22,2,8,01:10.4
1677,98,11,3,6,01:10.7
1678,98,15,4,5,01:11.2
1679,98,44,5,4,01:10.9
1680,98,8,6,3,01:11.2
1681,98,14,7,2,01:12.2
1682,98,47,8,1,01:14.1
1683,98,21,9,0,01:12.1
1684,98,17,10,0,01:12.1
1685,98,31,11,0,01:11.3
1686,98,2,12,0,01:13.1
1687,98,18,13,0,01:11.0
1688,98,43,14,0,01:12.9
1689,98,23,15,0,01:12.0
1690,98,4,16,0,01:11.2
1691,98,32,17,0,
1692,98,13,18,0,
1693,98,45,19,0,
1694,98,46,20,0,
1695,99,30,1,10,01:15.4
1696,99,4,2,8,01:15.6
1697,99,22,3,6,01:16.0
1698,99,15,4,5,01:16.2
1699,99,18,5,4,01:16.0
1700,99,14,6,3,01:16.3
1701,99,8,7,2,01:15.8
1702,99,31,8,1,01:16.1
1703,99,17,9,0,01:16.0
1704,99,48,10,0,01:16.1
1705,99,32,11,0,01:16.9
1706,99,21,12,0,01:16.7
1707,99,13,13,0,01:17.4
1708,99,43,14,0,01:16.9
1709,99,44,15,0,01:17.1
1710,99,2,16,0,01:18.6
1711,99,45,17,0,01:17.6
1712,99,46,18,0,01:18.9
1713,99,47,19,0,01:19.7
1714,99,11,20,0,01:16.8
1715,100,30,1,10,01:18.7
1716,100,8,2,8,01:19.6
1717,100,22,3,6,01:19.3
1718,100,18,4,5,01:19.5
