resultId,raceId,driverId,fastestLap,fastestLapTime
22919,948,20,23,01:30.0
22920,948,817,49,01:29.0
22921,948,13,39,01:32.3
22922,948,154,48,01:32.9
22923,948,807,49,01:32.8
22924,948,822,51,01:32.7
22925,948,832,23,01:31.7
22926,948,830,44,01:31.5
22927,948,835,14,01:33.0
22928,948,825,45,01:32.5
22929,948,815,39,01:32.8
22930,948,18,33,01:31.7
22931,948,831,48,01:32.7
22932,948,836,34,01:32.7
22933,948,828,15,01:33.9
22934,948,8,21,01:30.7
22935,948,837,15,01:33.8
22936,948,821,4,01:33.0
22937,948,4,14,01:32.6
22939,949,3,41,01:34.5
22940,949,8,39,01:35.2
22941,949,1,43,01:34.7
22942,949,817,44,01:36.1
22943,949,154,42,01:36.1
22944,949,830,49,01:35.5
22945,949,826,36,01:35.7
22946,949,13,31,01:37.6
22947,949,822,37,01:37.1
22948,949,838,44,01:36.1
22949,949,825,40,01:36.7
22950,949,828,32,01:38.0
22951,949,836,43,01:35.4
22952,949,831,49,01:35.4
22953,949,807,53,01:35.2
22954,949,815,39,01:36.1
22955,949,837,47,01:36.7
22956,949,832,22,01:38.4
22957,949,821,2,01:39.3
22958,949,18,3,01:39.4
22961,950,3,38,01:40.4
22962,950,20,37,01:40.6
22963,950,826,38,01:41.5
22964,950,817,55,01:41.0
22965,950,8,40,01:40.6
22966,950,13,34,01:41.8
22967,950,1,32,01:40.7
22968,950,830,41,01:40.4
22969,950,832,35,01:41.5
22970,950,822,23,01:41.6
22971,950,815,30,01:41.8
22972,950,4,36,01:42.2
22973,950,18,46,01:40.3
22974,950,821,45,01:40.4
22975,950,807,48,01:39.8
22976,950,828,41,01:43.3
22977,950,825,22,01:42.3
22978,950,836,48,01:41.5
22979,950,154,47,01:39.9
22980,950,831,42,01:40.6
22981,950,837,42,01:42.0
22982,950,835,26,01:42.2
22983,951,3,52,01:39.1
22984,951,1,36,01:40.3
22985,951,8,47,01:40.1
22986,951,822,37,01:41.2
22987,951,13,52,01:39.7
22988,951,4,52,01:40.3
22989,951,825,50,01:41.8
22990,951,154,51,01:42.0
22991,951,815,47,01:41.9
22992,951,18,50,01:41.7
22993,951,817,46,01:41.2
22994,951,832,41,01:42.2
22995,951,835,37,01:42.7
22996,951,828,45,01:42.1
22997,951,826,44,01:42.3
22998,951,831,50,01:42.3
22999,951,821,52,01:42.4
23000,951,836,43,01:41.9
23001,951,830,32,01:42.0
23005,952,830,36,01:28.8
23006,952,8,38,01:28.5
23007,952,20,39,01:28.0
23008,952,817,46,01:28.2
23009,952,822,60,01:29.1
23010,952,832,42,01:29.7
23011,952,815,37,01:29.8
23012,952,13,43,01:29.2
23013,952,18,39,01:30.3
23014,952,826,53,01:26.9
23015,952,821,34,01:30.1
23016,952,828,42,01:29.7
23017,952,835,35,01:29.8
23018,952,825,57,01:28.7
23019,952,831,38,01:29.9
23020,952,836,37,01:31.2
23021,952,837,52,01:29.4
23022,952,154,41,01:29.0
23023,952,4,41,01:29.8
23024,952,807,8,01:31.8
23027,953,1,71,01:17.9
23028,953,817,67,01:18.3
23029,953,815,64,01:18.4
23030,953,20,62,01:18.0
23031,953,4,72,01:19.2
23032,953,807,74,01:19.2
23033,953,3,74,01:18.8
23034,953,832,70,01:18.5
23035,953,18,66,01:19.7
23036,953,13,69,01:19.2
23037,953,821,69,01:19.1
23038,953,822,66,01:19.2
23039,953,154,65,01:20.2
23040,953,836,60,01:20.4
23041,953,837,70,01:19.9
23042,953,828,51,01:21.3
23043,953,831,46,01:21.9
23044,953,830,34,01:26.6
23045,953,825,27,01:29.8
23046,953,826,14,01:37.9
23047,953,8,10,01:47.1
23048,953,835,2,01:58.5
23049,954,1,68,01:16.0
23050,954,20,70,01:16.3
23051,954,822,68,01:16.9
23052,954,830,49,01:16.3
23053,954,3,60,01:15.6
23054,954,8,44,01:16.9
23055,954,817,51,01:16.5
23056,954,807,68,01:16.6
23057,954,832,54,01:16.6
23058,954,815,54,01:16.6
23059,954,4,67,01:17.3
23060,954,826,50,01:16.9
23061,954,821,48,01:17.7
23062,954,154,50,01:17.3
23063,954,828,63,01:18.1
23064,954,825,42,01:18.2
23065,954,836,48,01:18.3
23066,954,831,66,01:17.9
23067,954,837,57,01:18.7
23068,954,13,32,01:17.4
23069,954,835,6,01:19.9
23070,954,18,5,01:19.5
23071,955,3,48,01:46.5
23072,955,20,49,01:47.0
23073,955,815,45,01:47.0
23074,955,8,41,01:47.2
23075,955,1,42,01:46.8
23076,955,822,50,01:47.6
23077,955,817,51,01:47.7
23078,955,830,50,01:47.0
23079,955,807,37,01:48.0
23080,955,13,35,01:47.8
23081,955,18,50,01:47.6
23082,955,831,48,01:47.7
23083,955,154,48,01:47.9
23084,955,825,41,01:49.3
23085,955,835,48,01:47.6
23086,955,821,50,01:47.6
23087,955,828,48,01:48.9
23088,955,837,27,01:51.4
23089,955,4,27,01:49.1
23090,955,836,33,01:50.6
23091,955,832,31,01:48.8
23092,955,826,2,01:53.2
23093,956,1,67,01:08.4
23094,956,830,69,01:09.6
23095,956,8,66,01:08.9
23096,956,3,66,01:08.5
23097,956,817,66,01:08.8
23098,956,18,70,01:10.0
23099,956,154,67,01:09.9
23100,956,832,68,01:10.1
23101,956,822,55,01:10.2
23102,956,836,67,01:10.9
23103,956,821,55,01:09.7
23104,956,835,53,01:10.2
23105,956,831,46,01:10.4
23106,956,825,56,01:10.4
23107,956,828,58,01:10.7
23108,956,837,66,01:10.3
23109,956,815,66,01:10.1
23110,956,4,44,01:11.0
23111,956,807,53,01:10.3
23112,956,13,59,01:09.9
23113,956,20,10,01:11.4
23114,956,826,2,01:18.3
23115,957,1,45,01:35.8
23116,957,830,41,01:36.4
23117,957,3,44,01:35.5
23118,957,817,52,01:36.0
23119,957,8,39,01:37.0
23120,957,815,35,01:37.9
23121,957,807,51,01:37.6
23122,957,832,43,01:37.4
23123,957,20,44,01:36.9
23124,957,826,35,01:37.7
23125,957,13,40,01:36.1
23126,957,18,36,01:37.9
23127,957,4,43,01:35.7
23128,957,822,45,01:37.4
23129,957,831,43,01:38.7
23130,957,821,44,01:37.7
23131,957,825,43,01:37.6
23132,957,835,36,01:39.8
23133,957,837,23,01:41.4
23134,957,154,14,01:55.5
23135,957,828,9,02:00.3
23136,957,836,4,02:48.8
23137,958,1,69,01:23.8
23138,958,3,60,01:23.7
23139,958,817,60,01:24.6
23140,958,20,59,01:24.4
23141,958,830,40,01:24.7
23142,958,8,52,01:23.1
23143,958,4,62,01:25.0
23144,958,832,67,01:25.1
23145,958,822,59,01:25.3
23146,958,807,69,01:25.4
23147,958,815,65,01:25.0
23148,958,835,41,01:25.7
23149,958,821,39,01:26.0
23150,958,154,56,01:26.0
23151,958,825,39,01:26.2
23152,958,826,48,01:24.7
23153,958,831,66,01:25.7
23154,958,13,68,01:25.3
23155,958,836,47,01:26.5
23156,958,828,47,01:25.5
23157,958,837,64,01:27.8
23158,958,18,9,01:26.7
23159,959,1,52,01:18.7
23160,959,817,48,01:18.4
23161,959,830,47,01:18.9
23162,959,3,51,01:19.1
23163,959,20,48,01:18.7
23164,959,8,36,01:19.6
23165,959,807,46,01:20.1
23166,959,18,48,01:19.8
23167,959,822,36,01:20.4
23168,959,815,46,01:19.6
23169,959,821,56,01:19.9
23170,959,4,50,01:20.1
23171,959,154,58,01:20.2
23172,959,832,54,01:20.0
23173,959,826,51,01:19.6
23174,959,825,42,01:21.6
23175,959,836,49,01:20.7
23176,959,828,35,01:21.2
23177,959,835,55,01:21.1
23178,959,837,56,01:21.8
23179,959,831,45,01:21.4
23180,959,13,31,01:21.5
23181,960,3,11,01:51.7
23182,960,817,11,01:52.5
23183,960,1,40,01:51.6
23184,960,807,41,01:53.5
23185,960,815,34,01:53.4
23186,960,20,35,01:52.7
23187,960,4,43,01:54.5
23188,960,822,31,01:54.1
23189,960,8,27,01:53.5
23190,960,13,25,01:54.3
23191,960,830,32,01:53.3
23192,960,821,26,01:54.3
23193,960,154,25,01:53.8
23194,960,826,37,01:52.1
23195,960,835,41,01:53.3
23196,960,839,26,01:55.7
23197,960,831,31,01:56.2
23198,960,825,4,01:56.6
23199,960,828,2,02:15.3
23203,961,3,26,01:26.6
23204,961,1,27,01:26.3
23205,961,20,48,01:26.3
23206,961,8,50,01:26.0
23207,961,817,52,01:25.9
23208,961,822,46,01:26.7
23209,961,830,50,01:26.4
23210,961,815,40,01:26.9
23211,961,13,50,01:26.4
23212,961,807,40,01:27.0
23213,961,154,50,01:27.2
23214,961,18,40,01:26.4
23215,961,821,42,01:27.1
23216,961,4,51,01:25.3
23217,961,832,41,01:26.8
23218,961,828,37,01:28.6
23219,961,825,52,01:27.6
23220,961,839,51,01:28.5
23221,961,826,35,01:28.0
23222,961,836,18,01:28.7
23223,961,835,4,01:31.4
23225,962,3,38,01:50.3
23226,962,817,49,01:47.2
23227,962,1,52,01:47.8
23228,962,8,51,01:48.2
23229,962,20,45,01:47.3
23230,962,830,46,01:49.1
23231,962,4,49,01:51.2
23232,962,815,34,01:51.5
23233,962,826,39,01:50.9
23234,962,825,44,01:50.9
23235,962,821,39,01:51.1
23236,962,13,53,01:51.5
23237,962,831,41,01:51.7
23238,962,832,56,01:50.5
23239,962,835,36,01:51.8
23240,962,836,40,01:52.0
23241,962,828,27,01:51.0
23242,962,839,47,01:51.7
23243,962,18,18,01:51.6
23244,962,822,17,01:51.4
23247,963,817,44,01:37.4
23248,963,830,44,01:37.4
23249,963,3,44,01:36.4
23250,963,8,47,01:37.5
23251,963,822,53,01:39.2
23252,963,815,51,01:39.3
23253,963,4,44,01:38.3
23254,963,807,43,01:37.8
23255,963,18,51,01:38.7
23256,963,835,53,01:39.4
23257,963,832,44,01:39.2
23258,963,828,55,01:39.8
23259,963,13,53,01:39.9
23260,963,826,43,01:39.8
23261,963,836,55,01:39.7
23262,963,839,45,01:41.5
23263,963,831,43,01:40.5
23264,963,1,31,01:38.6
23265,963,821,37,01:41.8
23266,963,825,3,01:43.4
23267,963,154,7,01:42.1
23269,964,3,31,01:36.0
23270,964,830,43,01:36.4
23271,964,1,36,01:35.2
23272,964,20,36,01:35.1
23273,964,8,33,01:36.0
23274,964,817,36,01:35.5
23275,964,815,31,01:36.8
23276,964,807,39,01:37.4
23277,964,13,35,01:37.8
23278,964,822,33,01:37.8
23279,964,154,32,01:37.0
23280,964,835,43,01:38.0
23281,964,826,25,01:37.6
23282,964,825,27,01:38.0
23283,964,828,28,01:38.5
23284,964,4,29,01:38.2
23285,964,832,41,01:37.7
23286,964,18,39,01:37.2
23287,964,831,28,01:38.5
23288,964,821,30,01:37.8
23289,964,839,33,01:38.4
23290,964,836,39,01:38.0
23291,965,1,45,01:42.4
23292,965,3,34,01:41.9
23293,965,817,51,01:42.6
23294,965,20,55,01:39.9
23295,965,4,36,01:43.5
23296,965,832,33,01:42.8
23297,965,13,33,01:43.4
23298,965,815,33,01:43.9
23299,965,18,37,01:44.5
23300,965,154,35,01:44.3
23301,965,826,45,01:42.5
23302,965,825,48,01:44.7
23303,965,835,18,01:44.7
23304,965,828,19,01:45.1
23305,965,831,55,01:44.1
23306,965,822,34,01:45.0
23307,965,836,36,01:45.5
23308,965,839,46,01:43.6
23309,965,8,26,01:41.8
23310,965,830,28,01:42.4
23311,965,821,15,01:45.4
23313,966,1,66,01:22.6
23314,966,3,43,01:22.8
23315,966,817,53,01:21.1
23316,966,830,66,01:22.9
23317,966,20,61,01:22.5
23318,966,8,47,01:22.5
23319,966,807,50,01:23.3
23320,966,822,65,01:23.5
23321,966,13,64,01:23.6
23322,966,815,62,01:23.6
23323,966,828,65,01:24.3
23324,966,18,70,01:23.8
23325,966,4,69,01:23.7
23326,966,835,64,01:24.6
23327,966,831,58,01:23.7
23328,966,832,52,01:24.5
23329,966,825,53,01:23.1
23330,966,826,59,01:23.6
23331,966,821,63,01:23.5
23332,966,154,53,01:23.3
23333,966,839,43,01:25.0
23335,967,1,44,01:25.6
23336,967,3,47,01:26.2
23337,967,830,67,01:25.3
23338,967,815,41,01:27.1
23339,967,20,70,01:26.2
23340,967,832,38,01:27.2
23341,967,807,69,01:26.7
23342,967,817,42,01:25.5
23343,967,831,70,01:27.5
23344,967,4,70,01:27.1
23345,967,822,70,01:26.1
23346,967,839,47,01:27.8
23347,967,826,42,01:27.5
23348,967,825,69,01:26.5
23349,967,836,69,01:27.9
23350,967,18,38,01:27.0
23351,967,821,43,01:27.8
23352,967,13,39,01:26.8
23353,967,835,11,01:34.3
23354,967,8,12,01:28.8
23355,967,828,11,01:31.3
23357,968,1,37,01:45.1
23358,968,3,33,01:45.3
23359,968,20,43,01:43.7
23360,968,830,36,01:45.2
23361,968,817,29,01:44.9
23362,968,8,35,01:45.2
23363,968,807,31,01:45.9
23364,968,815,30,01:45.2
23365,968,13,33,01:45.7
23366,968,4,50,01:44.5
23367,968,154,45,01:45.0
23368,968,821,45,01:45.9
23369,968,839,46,01:46.2
23370,968,836,26,01:46.1
23371,968,828,40,01:46.2
23372,968,831,44,01:46.3
23373,968,835,46,01:45.7
23374,968,832,30,01:46.6
23375,968,826,13,01:48.8
23376,968,18,4,01:48.8
23377,968,822,4,01:47.8
23378,968,825,4,01:48.6
23379,969,20,53,01:26.6
23380,969,1,44,01:27.0
23381,969,822,56,01:26.6
23382,969,8,56,01:26.5
23383,969,830,43,01:27.0
23384,969,13,49,01:28.0
23385,969,815,56,01:28.3
23386,969,832,53,01:27.7
23387,969,826,51,01:26.7
23388,969,839,55,01:28.5
23389,969,807,55,01:28.5
23390,969,841,51,01:29.1
23391,969,838,53,01:29.4
23392,969,4,48,01:30.1
23393,969,825,46,01:27.6
23394,969,840,38,01:29.4
23395,969,817,21,01:29.4
23396,969,828,18,01:32.1
23397,969,835,6,01:32.2
23398,969,154,12,01:30.2
23399,970,1,44,01:35.4
23400,970,20,40,01:35.4
23401,970,830,31,01:36.7
23402,970,817,36,01:36.8
23403,970,8,42,01:36.0
23404,970,822,41,01:35.8
23405,970,832,30,01:37.4
23406,970,825,35,01:37.5
23407,970,815,55,01:36.5
23408,970,839,55,01:37.0
23409,970,154,50,01:37.6
23410,970,807,36,01:38.0
23411,970,835,47,01:38.2
23412,970,13,50,01:36.5
23413,970,828,50,01:39.7
23414,970,4,31,01:39.5
23415,970,826,18,01:40.1
23416,970,838,15,01:41.5
23419,971,20,36,01:33.8
23420,971,1,46,01:32.8
23421,971,822,33,01:34.1
23422,971,8,55,01:33.7
23423,971,817,42,01:33.5
23424,971,13,39,01:34.3
23425,971,815,39,01:34.6
23426,971,154,33,01:34.9
23427,971,807,40,01:35.4
23428,971,839,39,01:35.2
23429,971,836,43,01:36.8
23430,971,826,45,01:35.0
23431,971,835,43,01:35.6
23432,971,4,47,01:35.6
23433,971,828,35,01:35.1
23434,971,832,8,01:38.0
23435,971,840,10,01:36.3
23436,971,830,4,01:36.7
23437,971,825,6,01:38.7
23439,972,822,49,01:37.4
23440,972,20,49,01:37.3
23441,972,8,49,01:36.8
23442,972,1,18,01:38.4
23443,972,830,47,01:38.4
23444,972,815,51,01:38.7
23445,972,839,50,01:38.7
23446,972,807,52,01:38.4
23447,972,13,45,01:38.2
23448,972,832,51,01:38.9
23449,972,840,50,01:38.9
23450,972,826,50,01:38.3
23451,972,825,40,01:39.6
23452,972,838,47,01:39.8
23453,972,828,48,01:39.8
23454,972,836,37,01:40.9
23455,972,817,4,01:42.3
23459,973,1,64,01:23.6
23460,973,20,43,01:23.7
23461,973,817,40,01:23.7
23462,973,815,51,01:25.8
23463,973,839,40,01:26.3
23464,973,807,56,01:26.7
23465,973,832,61,01:26.2
23466,973,836,58,01:26.5
23467,973,826,37,01:26.0
23468,973,154,50,01:26.9
23469,973,828,60,01:26.2
23470,973,4,64,01:23.9
23471,973,13,64,01:26.5
23472,973,825,15,01:26.4
23473,973,835,44,01:24.8
23474,973,840,50,01:26.8
23475,973,822,28,01:24.7
23476,973,838,14,01:27.6
23479,974,20,38,01:15.2
23480,974,8,39,01:15.5
23481,974,817,51,01:15.8
23482,974,822,22,01:16.4
23483,974,830,56,01:16.3
23484,974,832,39,01:16.6
23485,974,1,54,01:15.8
23486,974,154,45,01:17.1
23487,974,13,50,01:16.5
23488,974,825,44,01:16.3
23489,974,835,55,01:16.6
23490,974,839,52,01:16.5
23491,974,815,76,01:14.8
23492,974,826,43,01:16.5
23493,974,840,71,01:16.1
23494,974,838,45,01:16.7
23495,974,828,39,01:16.8
23496,974,18,47,01:16.9
23497,974,836,25,01:18.0
23498,974,807,13,01:17.9
23499,975,1,64,01:14.6
23500,975,822,65,01:15.9
23501,975,817,67,01:16.2
23502,975,20,70,01:14.7
23503,975,815,62,01:16.4
23504,975,839,68,01:16.2
23505,975,8,59,01:15.4
23506,975,807,64,01:16.1
23507,975,840,64,01:16.0
23508,975,154,58,01:16.9
23509,975,835,64,01:16.7
23510,975,825,65,01:16.3
23511,975,828,50,01:17.0
23512,975,838,69,01:16.8
23513,975,836,66,01:17.1
23514,975,4,63,01:15.9
23515,975,826,33,01:16.7
23516,975,830,9,01:17.2
23519,976,817,46,01:44.9
23520,976,822,51,01:43.9
23521,976,840,44,01:45.1
23522,976,20,47,01:43.4
23523,976,1,46,01:43.5
23524,976,839,39,01:45.6
23525,976,825,45,01:46.3
23526,976,832,46,01:45.9
23527,976,4,49,01:45.2
23528,976,836,46,01:47.1
23529,976,828,45,01:47.2
23530,976,838,45,01:46.6
23531,976,154,45,01:46.8
23532,976,8,44,01:45.5
23533,976,815,37,01:45.6
23534,976,13,10,01:47.3
23535,976,807,9,01:48.5
23536,976,830,10,01:46.4
23537,976,826,9,01:48.4
23538,976,835,5,01:51.7
23542,977,822,51,01:07.8
23543,977,20,69,01:07.5
23544,977,817,69,01:07.4
23545,977,1,69,01:07.4
23546,977,8,68,01:07.5
23547,977,154,65,01:08.6
23548,977,815,58,01:08.5
23549,977,839,68,01:08.7
23550,977,13,49,01:08.4
23551,977,840,67,01:08.8
23552,977,835,64,01:08.7
23553,977,838,67,01:08.4
23554,977,807,64,01:09.0
23555,977,836,60,01:09.2
23556,977,828,56,01:09.3
23557,977,826,57,01:08.1
23558,977,832,42,01:09.1
23559,977,825,23,01:10.4
23562,978,1,48,01:30.6
23563,978,822,46,01:30.9
23564,978,8,44,01:31.5
23565,978,830,51,01:30.7
23566,978,817,47,01:31.9
23567,978,807,43,01:32.6
23568,978,20,38,01:31.9
23569,978,839,39,01:33.5
23570,978,815,42,01:33.5
23571,978,13,39,01:33.6
23572,978,838,43,01:33.5
23573,978,825,41,01:32.7
23574,978,154,45,01:32.3
23575,978,828,30,01:33.1
23576,978,826,29,01:33.6
23577,978,840,44,01:33.4
23578,978,836,34,01:33.3
23579,978,4,22,01:34.3
23582,979,20,69,01:20.8
23583,979,8,70,01:20.5
23584,979,822,68,01:21.2
23585,979,1,66,01:20.8
23586,979,830,44,01:20.5
23587,979,4,69,01:20.2
23588,979,832,67,01:21.9
23589,979,815,68,01:22.1
23590,979,839,60,01:22.4
23591,979,838,44,01:22.0
23592,979,826,42,01:21.6
23593,979,835,68,01:21.6
23594,979,825,67,01:22.1
23595,979,840,53,01:22.8
23596,979,836,50,01:23.6
23597,979,828,66,01:21.8
23598,979,807,61,01:21.6
23599,979,814,49,01:23.2
23600,979,154,19,01:24.7
23602,980,1,35,01:46.6
23603,980,20,41,01:46.6
23604,980,817,44,01:47.5
23605,980,8,36,01:47.7
23606,980,822,37,01:47.7
23607,980,807,39,01:48.9
23608,980,154,37,01:49.1
23609,980,13,37,01:49.6
23610,980,839,37,01:49.7
23611,980,832,39,01:49.7
23612,980,840,41,01:50.5
23613,980,826,39,01:49.7
23614,980,835,44,01:49.3
23615,980,838,44,01:49.9
23616,980,825,36,01:49.1
23617,980,828,25,01:50.8
23618,980,815,27,01:48.3
23619,980,4,12,01:51.7
23620,980,830,5,01:51.0
23622,981,1,50,01:23.5
23623,981,822,53,01:23.5
23624,981,20,51,01:23.9
23625,981,817,49,01:23.4
23626,981,8,43,01:25.1
23627,981,839,53,01:25.1
23628,981,840,51,01:25.6
23629,981,13,30,01:25.5
23630,981,815,48,01:25.0
23631,981,830,48,01:24.4
23632,981,825,48,01:26.0
23633,981,826,43,01:25.9
23634,981,807,46,01:26.1
23635,981,832,46,01:26.2
23636,981,154,48,01:25.0
23637,981,836,47,01:26.5
23638,981,4,44,01:25.9
23639,981,828,20,01:27.7
23640,981,838,30,01:26.9
23641,981,835,27,01:25.8
23642,982,1,55,01:45.0
23643,982,817,57,01:45.3
23644,982,822,54,01:45.4
23645,982,832,52,01:46.5
23646,982,815,52,01:46.7
23647,982,835,52,01:46.7
23648,982,838,57,01:46.7
23649,982,840,55,01:47.5
23650,982,154,54,01:47.6
23651,982,839,52,01:47.7
23652,982,13,58,01:47.1
23653,982,836,56,01:49.1
23654,982,825,44,01:47.6
23655,982,807,37,01:48.0
23656,982,828,35,01:52.5
23657,982,826,10,02:10.5
23658,982,4,6,02:13.6
23662,983,830,50,01:34.5
23663,983,1,48,01:34.5
23664,983,817,55,01:34.8
23665,983,20,41,01:34.1
23666,983,822,44,01:35.3
23667,983,815,32,01:35.6
23668,983,838,49,01:35.9
23669,983,840,46,01:36.6
23670,983,13,44,01:36.9
23671,983,839,36,01:37.1
23672,983,4,11,01:36.5
23673,983,825,46,01:37.2
23674,983,154,49,01:35.8
23675,983,842,45,01:37.2
23676,983,835,45,01:37.2
23677,983,807,52,01:34.3
23678,983,836,53,01:36.4
23679,983,828,54,01:36.6
23680,983,832,27,01:38.1
23682,984,1,43,01:33.8
23683,984,830,51,01:33.7
23684,984,817,52,01:33.7
23685,984,822,50,01:33.1
23686,984,8,50,01:33.2
23687,984,839,50,01:34.8
23688,984,815,23,01:34.7
23689,984,825,50,01:35.3
23690,984,154,50,01:35.3
23691,984,13,50,01:35.9
23692,984,4,45,01:35.1
23693,984,835,50,01:34.1
23694,984,842,45,01:34.5
23695,984,838,49,01:33.7
23696,984,836,27,01:36.4
23697,984,840,37,01:34.5
23698,984,807,28,01:35.9
23699,984,828,7,01:38.6
23700,984,20,2,02:06.5
23702,985,1,48,01:38.8
23703,985,20,42,01:38.8
23704,985,8,51,01:37.8
23705,985,830,39,01:38.1
23706,985,822,54,01:37.8
23707,985,839,53,01:40.5
23708,985,832,43,01:40.5
23709,985,815,14,01:40.9
23710,985,13,36,01:40.1
23711,985,826,19,01:41.0
23712,985,840,38,01:39.7
23713,985,838,27,01:40.3
23714,985,843,47,01:40.0
23715,985,154,36,01:41.3
23716,985,828,42,01:41.0
23717,985,825,51,01:37.9
23718,985,4,21,01:41.5
23719,985,817,14,01:40.1
23720,985,836,2,01:47.1
23721,985,807,2,01:44.3
23722,986,830,65,01:18.9
23723,986,822,70,01:19.4
23724,986,8,59,01:20.1
23725,986,20,68,01:18.8
23726,986,839,67,01:20.9
23727,986,840,53,01:21.1
23728,986,815,54,01:19.9
23729,986,825,68,01:21.2
23730,986,1,69,01:19.9
23731,986,4,50,01:21.0
23732,986,13,55,01:21.1
23733,986,838,66,01:21.0
23734,986,842,70,01:20.9
23735,986,836,56,01:21.6
23736,986,154,64,01:20.3
23737,986,832,34,01:21.4
23738,986,828,54,01:21.7
23739,986,843,28,01:22.6
23740,986,807,18,01:21.7
23741,986,817,4,01:22.8
23742,987,20,63,01:12.5
23743,987,822,58,01:12.5
23744,987,8,61,01:12.5
23745,987,1,63,01:11.8
23746,987,830,64,01:11.0
23747,987,817,71,01:12.0
23748,987,13,60,01:13.5
23749,987,4,57,01:13.5
23750,987,815,61,01:13.1
23751,987,807,57,01:13.8
23752,987,832,67,01:13.6
23753,987,842,61,01:13.3
23754,987,828,70,01:13.7
23755,987,836,60,01:14.8
23756,987,154,66,01:13.5
23757,987,840,69,01:11.9
23758,987,843,29,01:14.7
23762,988,822,52,01:40.7
23763,988,1,51,01:41.5
23764,988,20,5,01:40.8
23765,988,8,53,01:42.3
23766,988,830,43,01:42.0
23767,988,807,53,01:42.4
23768,988,815,52,01:42.7
23769,988,839,47,01:42.6
23770,988,4,26,01:43.4
23771,988,13,45,01:43.0
23772,988,154,51,01:42.4
23773,988,838,50,01:44.0
23774,988,825,50,01:43.9
23775,988,836,50,01:43.9
23776,988,843,52,01:43.9
23777,988,842,33,01:43.8
23778,988,828,36,01:43.6
23779,988,840,52,01:42.3
23780,988,832,26,01:43.4
23781,988,817,13,01:42.8
